SITEID,DATE,LAT,LON,STATE,DUPL,SAMPLEID,GS,DEPTH,pc.02.06,pc.06.12,pc.12.24,pc.24.49,pc.49.98,pc.98-2,pc2-3.9,pc3.9-4,pc4-7.8,pc7.8-15.6,pc15.6-20,pc20-31,pc31-37,pc37-44,pc44-50,pc50-53,pc53-62.5,pc62.5-74,pc74-75,pc75-88,pc88-100,pc100-105,pc105-125,pc125-149,pc149-177,pc17-200,pc200-210,pc210-250,pc250-300,pc300-350,pc350-420,pc420-500,pc500-590,pc590-710,pc710-840,pc840-1000,pc1000-1190,pc1190-1410,pc1410-1680,pc1680-2000
2007191492,13.08.2009,-12.2402,135.3994,NT,,2007191492002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191492,13.08.2009,-12.2402,135.3994,NT,,2007191492002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191493,06.02.2008,-29.3879,152.4871,NSW,,2007191493002 Bulk,bulk,BOS,0,0,0,1.086873,3.165456,6.372145,7.903986,0.296724,7.32366,6.883925,2.309704,4.057707,1.770087,1.909608,1.571923,0.774864,2.438194,2.95013,0.256343,3.339352,3.056067,1.256986,4.876989,5.421461,5.610902,4.010305,1.579542,5.400006,4.977692,3.465654,3.090701,1.903382,0.883415,0.056217,0,0,0,0,0,0
2007191493,06.02.2008,-29.3879,152.4871,NSW,,2007191493002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191493,06.02.2008,-29.3879,152.4871,NSW,,2007191493002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191494,09.02.2008,-42.705,147.267,TAS,,2007191494002 Bulk,bulk,BOS,0,0,0,0.811647,3.36083,10.360782,16.170194,0.653659,17.31706,17.736203,5.047141,5.78632,1.389579,1.059053,0.683724,0.30124,0.863158,0.960585,0.081364,1.044738,0.94599,0.389022,1.519964,1.727125,1.846962,1.363732,0.547939,1.924467,1.859342,1.364713,1.299178,0.884556,0.517147,0.182585,0,0,0,0,0,0
2007191494,09.02.2008,-42.705,147.267,TAS,,2007191494002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191494,09.02.2008,-42.705,147.267,TAS,,2007191494002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191495,17.08.2009,-14.4299,135.1248,NT,,2007191495002 Bulk,bulk,BOS,0,0,0,0.888429,2.320562,4.659441,6.212433,0.254629,7.925652,12.462522,4.872255,7.82347,3.024517,3.14008,2.547637,1.24734,3.869652,4.490485,0.377445,4.683096,3.89151,1.489541,5.182012,4.724257,3.879409,2.229223,0.769187,2.230116,1.623755,0.990926,0.905374,0.673712,0.454109,0.157224,0,0,0,0,0,0
2007191495,17.08.2009,-14.4299,135.1248,NT,,2007191495002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191495,17.08.2009,-14.4299,135.1248,NT,,2007191495002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191496,28.02.2008,-25.9432,122.3633,WA,,2007191496002 Bulk,bulk,BOS,0,0,0.022105,1.635299,4.040597,8.666801,12.859932,0.530204,13.839746,12.400048,3.535037,5.002591,1.731207,1.694646,1.339874,0.657249,2.089762,2.586385,0.226723,2.94923,2.638758,1.054143,3.84773,3.733347,3.208263,1.898017,0.664912,1.96844,1.508629,0.999009,1.008282,0.830005,0.583495,0.249533,0,0,0,0,0,0
2007191496,28.02.2008,-25.9432,122.3633,WA,,2007191496002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191496,28.02.2008,-25.9432,122.3633,WA,,2007191496002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191497,19.05.2008,-20.5764,137.6653,NT,,2007191497002 Bulk,bulk,BOS,0,0,0,1.051551,3.908461,9.500593,12.576403,0.479733,12.816712,17.035925,6.574053,9.465566,2.714297,2.11693,1.314652,0.553058,1.483585,1.508198,0.122754,1.521993,1.307508,0.519995,1.931316,1.995574,1.90227,1.261812,0.476157,1.551276,1.363411,0.962474,0.938893,0.668524,0.370794,0.005531,0,0,0,0,0,0
2007191497,19.05.2008,-20.5764,137.6653,NT,,2007191497002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191497,19.05.2008,-20.5764,137.6653,NT,,2007191497002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191498,11.08.2009,-26.7732,138.2947,SA,2007191295,2007191498002 Bulk,bulk,BOS,0,0,0,0.078239,0.636125,1.521821,2.379833,0.102827,2.818771,2.946849,0.8721,0.491467,0,0,0.052629,0.127099,1.10235,2.636338,0.287172,4.448769,4.911216,2.177655,8.957827,10.337018,10.574871,7.303681,2.801468,9.214007,7.953947,5.201435,4.363689,2.583745,1.348116,0.697587,0.199853,0.179373,0.193948,0.204525,0.18887,0.10478
2007191498,11.08.2009,-26.7732,138.2947,SA,2007191295,2007191498002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191498,11.08.2009,-26.7732,138.2947,SA,2007191295,2007191498002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191499,13.06.2008,-17.3338,122.1704,WA,,2007191499002 Bulk,bulk,BOS,0,0,0,0.346467,0.904857,1.727347,2.357913,0.096481,2.985428,5.93916,3.115794,5.859725,2.217523,2.056334,1.49356,0.69195,2.069681,2.417204,0.208848,2.720769,2.494716,1.026619,3.980576,4.43572,4.688241,3.512271,1.446851,5.389245,6.007179,5.310041,6.314589,5.688425,4.679602,4.035549,2.401906,1.199199,0.180232,0,0,0
2007191499,13.06.2008,-17.3338,122.1704,WA,,2007191499002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191499,13.06.2008,-17.3338,122.1704,WA,,2007191499002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191501,10.07.2008,-15.4118,129.1951,NT,,2007191501002 Bulk,bulk,BOS,0,0,0,0.306526,0.951748,1.720016,2.010643,0.073511,1.842373,2.516147,0.950924,1.351743,0.908159,1.75951,2.222901,1.352546,5.20626,7.607208,0.700565,9.352533,8.50355,3.391317,12.239572,11.536696,9.483001,5.280634,1.759079,4.691469,2.133792,0.147576,0,0,0,0,0,0,0,0,0,0
2007191501,10.07.2008,-15.4118,129.1951,NT,,2007191501002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191501,10.07.2008,-15.4118,129.1951,NT,,2007191501002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191503,14.07.2008,-24.75,116.2603,WA,,2007191503002 Bulk,bulk,BOS,0,0,0,0,0.285763,0.833598,1.252849,0.055099,1.997723,4.169672,2.555541,8.275057,5.534122,6.877361,5.919003,2.890485,8.599546,8.919034,0.692129,7.782479,5.368536,1.79431,5.119186,3.121688,1.419314,0.34791,0.034334,0,0.135105,0.51511,1.184035,1.672205,1.950779,2.398297,2.167484,2.026884,1.635042,1.200993,0.854574,0.414753
2007191503,14.07.2008,-24.75,116.2603,WA,,2007191503002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191503,14.07.2008,-24.75,116.2603,WA,,2007191503002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191504,28.09.2009,-32.4479,136.0051,SA,2007190949,2007191504002 Bulk,bulk,BOS,0,0,0,1.415508,4.120155,8.214783,9.58797,0.364697,11.053748,17.922769,7.086156,10.322304,3.040284,2.405075,1.494262,0.623214,1.636531,1.591511,0.126198,1.524286,1.258018,0.488733,1.762968,1.743651,1.601408,1.041572,0.392099,1.29617,1.221631,0.984904,1.171092,1.145846,1.072808,1.073875,0.74076,0.38861,0.086406,0,0,0
2007191504,28.09.2009,-32.4479,136.0051,SA,2007190949,2007191504002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191504,28.09.2009,-32.4479,136.0051,SA,2007190949,2007191504002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191505,13.09.2009,-28.3478,135.0902,SA,,2007191505002 Bulk,bulk,BOS,0,0,0,0.881345,2.976688,7.699743,11.173467,0.462083,13.784761,17.665782,5.441927,6.642132,1.943896,1.854284,1.467365,0.71483,2.200983,2.48388,0.203778,2.440284,1.888226,0.685108,2.204991,1.74643,1.230236,0.628748,0.208404,0.625489,0.621667,0.653503,1.053436,1.33256,1.50548,1.784148,1.48135,1.159061,0.679523,0.295169,0.139991,0.039251
2007191505,13.09.2009,-28.3478,135.0902,SA,,2007191505002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191505,13.09.2009,-28.3478,135.0902,SA,,2007191505002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191506,03.12.2007,-31.6594,116.7206,WA,,2007191506002 Bulk,bulk,BOS,0,0,0,0.547655,2.537232,8.29154,13.38587,0.531183,12.31748,8.079431,1.886817,2.822057,1.248204,1.439498,1.254224,0.635856,2.04635,2.501106,0.216395,2.780605,2.464491,0.988241,3.68871,3.839065,3.717182,2.526386,0.971904,3.262038,3.018232,2.231829,2.287817,1.873621,1.531446,1.460637,1.101468,0.910643,0.676692,0.461899,0.315217,0.150978
2007191506,03.12.2007,-31.6594,116.7206,WA,,2007191506002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191506,03.12.2007,-31.6594,116.7206,WA,,2007191506002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191507,29.02.2008,-25.5154,123.0368,WA,2007190549,2007191507002 Bulk,bulk,BOS,0,0,0,0.598106,1.253919,2.084471,2.371292,0.08286,1.901765,1.633377,0.383106,0.164076,0.082279,0.410274,0.653257,0.437608,1.848426,3.016706,0.292964,4.15932,4.194292,1.796403,7.222532,8.321725,8.81936,6.425205,2.56333,8.946789,8.616193,6.354512,6.124569,4.332719,2.778852,1.658218,0.389451,0.082042,0,0,0,0
2007191507,29.02.2008,-25.5154,123.0368,WA,2007190549,2007191507002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191507,29.02.2008,-25.5154,123.0368,WA,2007190549,2007191507002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191509,12.05.2008,-26.9863,116.2217,WA,2007191382,2007191509002 Bulk,bulk,BOS,0,0,0.046048,3.651451,7.641446,13.114363,14.074438,0.484856,11.836569,11.972843,3.780024,5.224403,1.59256,1.32758,0.864454,0.369121,0.985365,0.964706,0.076375,0.922116,0.766732,0.301608,1.12131,1.199314,1.253698,0.954145,0.401245,1.559552,1.904998,1.87114,2.485176,2.479142,2.152066,1.747647,0.719033,0.154477,0,0,0,0
2007191509,12.05.2008,-26.9863,116.2217,WA,2007191382,2007191509002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191509,12.05.2008,-26.9863,116.2217,WA,2007191382,2007191509002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191510,28.01.2008,-30.9239,127.4522,WA,2007191473,2007191510002 Bulk,bulk,BOS,0,0,0.198797,5.100994,10.779423,16.920872,16.890459,0.56187,12.264648,9.783508,2.797872,3.837279,1.459133,1.620729,1.390575,0.695544,2.167917,2.439002,0.19845,2.345351,1.765103,0.626506,1.947628,1.430392,0.896692,0.391952,0.114488,0.283641,0.205638,0.179425,0.241091,0.224296,0.162229,0.078496,0,0,0,0,0,0
2007191510,28.01.2008,-30.9239,127.4522,WA,2007191473,2007191510002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191510,28.01.2008,-30.9239,127.4522,WA,2007191473,2007191510002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191511,22.11.2008,-33.4515,137.048,SA,,2007191511002 Bulk,bulk,BOS,0,0,0,0.078016,0.663801,1.558349,2.030113,0.078821,2.078125,2.160574,0.899345,2.308777,1.253288,1.350093,1.040424,0.484741,1.43674,1.720338,0.155785,2.236902,2.489209,1.169465,5.410766,7.650502,9.589165,7.745259,3.221021,11.576596,11.127779,7.705057,6.489828,3.498416,0.792705,0,0,0,0,0,0,0
2007191511,22.11.2008,-33.4515,137.048,SA,,2007191511002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191511,22.11.2008,-33.4515,137.048,SA,,2007191511002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191512,17.08.2009,-14.5617,135.005,NT,,2007191512002 Bulk,bulk,BOS,0,0,0,0.589268,2.245618,4.881276,6.29293,0.247203,6.651204,7.16604,2.256461,3.439536,1.608837,2.138146,2.152656,1.187312,4.182841,5.626613,0.503508,6.588747,5.871526,2.326947,8.38253,7.945777,6.627504,3.759903,1.27068,3.484138,2.024274,0.480476,0.068049,0,0,0,0,0,0,0,0,0
2007191512,17.08.2009,-14.5617,135.005,NT,,2007191512002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191512,17.08.2009,-14.5617,135.005,NT,,2007191512002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191513,24.10.2007,-36.8019,145.0826,VIC,,2007191513002 Bulk,bulk,BOS,0,0,0,1.23372,3.489298,7.083228,9.916432,0.412048,11.067844,10.792444,3.455748,5.860723,2.491211,2.632057,2.106288,1.013618,3.067377,3.449171,0.286505,3.536838,2.947788,1.139194,4.055081,3.911363,3.497642,2.214523,0.816603,2.594657,2.195699,1.490789,1.390121,0.98474,0.609894,0.257358,0,0,0,0,0,0
2007191513,24.10.2007,-36.8019,145.0826,VIC,,2007191513002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191513,24.10.2007,-36.8019,145.0826,VIC,,2007191513002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191514,20.10.2007,-23.3084,150.4463,QLD,,2007191514002 Bulk,bulk,BOS,0,0,0,0.200596,1.13084,2.94226,4.050203,0.155633,3.864751,3.432566,0.936996,1.235758,0.458374,0.507631,0.433828,0.215334,0.656595,0.691172,0.05308,0.573334,0.348421,0.102296,0.25181,0.248705,0.674409,1.088924,0.644784,3.585782,6.3131,7.4788,10.877318,11.391962,10.469698,10.019811,6.811287,4.639361,2.280934,0.716728,0.354474,0.162442
2007191514,20.10.2007,-23.3084,150.4463,QLD,,2007191514002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191514,20.10.2007,-23.3084,150.4463,QLD,,2007191514002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191515,07.08.2008,-14.6183,143.8952,QLD,,2007191515002 Bulk,bulk,BOS,0,0,0,0.883773,2.45555,4.789857,6.675105,0.284957,8.634295,11.827623,4.594851,7.725036,2.848131,2.599839,1.790585,0.779025,2.072057,1.910497,0.142358,1.574682,1.095392,0.378184,1.172068,0.929935,0.760612,0.529381,0.22562,0.954394,1.398259,1.625736,2.523248,3.003216,3.293613,4.011143,3.734772,3.729846,3.346804,2.691261,2.003651,1.004642
2007191515,07.08.2008,-14.6183,143.8952,QLD,,2007191515002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191515,07.08.2008,-14.6183,143.8952,QLD,,2007191515002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191516,29.03.2008,-23.6163,143.8458,QLD,,2007191516002 Bulk,bulk,BOS,0,0,0,2.168449,7.294063,13.344274,13.169353,0.43439,10.117358,11.404323,5.060995,9.7428,3.869805,3.564662,2.446706,1.0611,2.822804,2.64138,0.200088,2.266276,1.651258,0.587489,1.870979,1.469225,1.006561,0.47433,0.142569,0.344986,0.197481,0.131093,0.180222,0.177084,0.118496,0.0394,0,0,0,0,0,0
2007191516,29.03.2008,-23.6163,143.8458,QLD,,2007191516002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191516,29.03.2008,-23.6163,143.8458,QLD,,2007191516002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191517,10.09.2009,-27.8485,133.6606,SA,,2007191517002 Bulk,bulk,BOS,0,0,0,0.229639,0.895312,1.834959,2.318078,0.089774,2.457023,2.896661,0.93044,1.259427,0.443497,0.482257,0.423224,0.218973,0.730032,0.95111,0.085676,1.166948,1.165202,0.513009,2.234228,3.079674,4.086734,3.651401,1.641567,6.701121,8.213749,7.569684,9.132677,8.326142,7.070706,6.607098,4.665678,3.528074,2.28219,1.180518,0.64517,0.292352
2007191517,10.09.2009,-27.8485,133.6606,SA,,2007191517002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191517,10.09.2009,-27.8485,133.6606,SA,,2007191517002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191518,08.06.2008,-28.3168,143.1348,QLD,2007191293,2007191518002 Bulk,bulk,BOS,0,0,0,0.719406,2.485387,5.774953,7.531591,0.2922,7.965174,12.009188,6.340417,13.765966,6.04514,5.872198,4.181805,1.8416,4.926333,4.526954,0.335092,3.67079,2.502467,0.850561,2.565474,1.871951,1.237495,0.595019,0.186841,0.499303,0.360712,0.267075,0.313548,0.281249,0.177762,0.006352,0,0,0,0,0,0
2007191518,08.06.2008,-28.3168,143.1348,QLD,2007191293,2007191518002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191518,08.06.2008,-28.3168,143.1348,QLD,2007191293,2007191518002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191519,21.09.2007,-17.9617,140.8352,QLD,,2007191519002 Bulk,bulk,BOS,0,0,0,0.94339,3.091781,6.829489,9.203265,0.372385,10.948121,17.963475,8.516678,15.28177,5.410477,4.545795,2.830894,1.144908,2.775325,2.229866,0.155059,1.626112,1.058032,0.355899,1.081724,0.827007,0.600082,0.327218,0.113179,0.348443,0.318455,0.270124,0.32966,0.297958,0.196369,0.007058,0,0,0,0,0,0
2007191519,21.09.2007,-17.9617,140.8352,QLD,,2007191519002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191519,21.09.2007,-17.9617,140.8352,QLD,,2007191519002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191520,06.04.2008,-22.0887,140.1124,QLD,,2007191520002 Bulk,bulk,BOS,0,0,0,0.861781,2.848289,6.622861,8.871305,0.347917,9.172253,8.934368,2.766142,5.030535,2.477698,2.84443,2.388702,1.169327,3.56143,3.962693,0.325035,3.944184,3.190517,1.210816,4.227069,4.000287,3.59023,2.335351,0.885368,2.9613,2.799565,2.158826,2.293553,1.856352,1.342027,0.869775,0.150012,0,0,0,0,0
2007191520,06.04.2008,-22.0887,140.1124,QLD,,2007191520002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191520,06.04.2008,-22.0887,140.1124,QLD,,2007191520002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191521,02.10.2008,-30.7226,139.5241,SA,,2007191521002 Bulk,bulk,BOS,0,0,0.025173,1.781557,4.452823,8.818559,11.087312,0.42389,11.46556,15.593688,6.197583,9.528679,3.062243,2.609895,1.748822,0.764394,2.104254,2.135408,0.170558,2.045364,1.643294,0.623474,2.173392,2.035226,1.779826,1.119028,0.414569,1.347059,1.232184,0.947534,1.031828,0.843732,0.581944,0.211145,0,0,0,0,0,0
2007191521,02.10.2008,-30.7226,139.5241,SA,,2007191521002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191521,02.10.2008,-30.7226,139.5241,SA,,2007191521002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191522,16.10.2007,-25.6776,149.2194,QLD,2007190534,2007191522002 Bulk,bulk,BOS,0,0,0,0.378911,1.459477,3.057445,3.533734,0.123799,2.716028,2.25115,0.917146,1.504653,0.469509,0.512978,0.59185,0.387855,1.748318,3.238712,0.334781,5.055534,5.498584,2.435317,10.031235,11.544367,11.575568,7.684474,2.843446,8.748731,6.459732,3.334676,1.509407,0.052579,0,0,0,0,0,0,0,0
2007191522,16.10.2007,-25.6776,149.2194,QLD,2007190534,2007191522002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191522,16.10.2007,-25.6776,149.2194,QLD,2007190534,2007191522002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191523,01.04.2008,-32.3597,142.1648,NSW,,2007191523002 Bulk,bulk,BOS,0,0,0,0.861512,2.916486,6.56604,8.485064,0.322895,8.237558,8.360452,2.46911,2.916341,0.754236,0.670817,0.543271,0.281297,0.975069,1.362228,0.126346,1.740151,1.704513,0.723335,2.900166,3.383452,3.725575,2.873765,1.199702,4.522653,5.091722,4.52134,5.422536,4.977872,4.20509,3.711668,2.153609,0.986759,0.265477,0.041895,0,0
2007191523,01.04.2008,-32.3597,142.1648,NSW,,2007191523002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191523,01.04.2008,-32.3597,142.1648,NSW,,2007191523002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191524,01.07.2008,-34.4046,140.8464,SA,,2007191524002 Bulk,bulk,BOS,0,0,0,0.283382,1.229988,3.268537,5.314017,0.23021,6.430312,6.743323,2.081336,3.227821,1.43084,1.735092,1.611328,0.850983,2.868308,3.691112,0.325507,4.232325,3.781661,1.514274,5.598745,5.669923,5.258832,3.404337,1.266822,4.055467,3.468397,2.418096,2.458019,2.167868,2.056604,2.382801,2.194892,2.161657,1.861929,1.37515,0.914831,0.435276
2007191524,01.07.2008,-34.4046,140.8464,SA,,2007191524002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191524,01.07.2008,-34.4046,140.8464,SA,,2007191524002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191525,05.10.2007,-16.5277,143.4716,QLD,2007190647,2007191525002 Bulk,bulk,BOS,0,0,0,0.143501,0.822184,2.012515,3.108112,0.130896,3.455161,3.199081,0.998298,1.723232,0.786004,0.89303,0.765986,0.384485,1.221243,1.462113,0.125103,1.590581,1.392571,0.556983,2.096781,2.28114,2.439115,1.897758,0.807598,3.179542,3.949103,3.96882,5.559726,6.222211,6.629785,7.93503,7.224868,6.934322,5.823445,4.283728,2.850116,1.145835
2007191525,05.10.2007,-16.5277,143.4716,QLD,2007190647,2007191525002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191525,05.10.2007,-16.5277,143.4716,QLD,2007190647,2007191525002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191526,20.04.2008,-23.836,134.6728,NT,,2007191526002 Bulk,bulk,BOS,0,0,0,0.306654,1.026052,2.162927,2.780644,0.107961,3.061395,4.624796,2.228678,5.696557,3.56772,4.590696,4.186831,2.140461,6.810537,7.917827,0.658135,8.001178,6.37806,2.36857,7.904472,6.726306,5.160555,2.809397,0.941408,2.637938,1.806997,1.023041,0.849579,0.590824,0.423485,0.317146,0.132247,0.048284,0.012638,0,0,0
2007191526,20.04.2008,-23.836,134.6728,NT,,2007191526002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191526,20.04.2008,-23.836,134.6728,NT,,2007191526002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191528,31.05.2008,-26.2961,143.3854,QLD,,2007191528002 Bulk,bulk,BOS,0,0,0,2.49874,8.726767,17.541064,19.097185,0.651463,14.341423,10.152087,2.39759,3.018688,1.113817,1.189316,0.966677,0.465668,1.387436,1.4804,0.118178,1.389322,1.063032,0.389149,1.300318,1.162431,1.022428,0.686586,0.27229,0.999598,1.151312,1.092084,1.396415,1.310455,1.010172,0.576478,0.031431,0,0,0,0,0
2007191528,31.05.2008,-26.2961,143.3854,QLD,,2007191528002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191528,31.05.2008,-26.2961,143.3854,QLD,,2007191528002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191529,07.11.2007,-30.7546,144.0645,NSW,,2007191529002 Bulk,bulk,BOS,0,0,0,1.097685,4.066219,9.602291,12.312638,0.469358,12.716749,17.2668,6.992415,11.112881,3.601426,2.947351,1.826016,0.743244,1.83806,1.557777,0.112916,1.246039,0.89832,0.325825,1.10411,1.034733,0.949667,0.637494,0.246715,0.849268,0.848139,0.700757,0.813177,0.731213,0.587652,0.429995,0.197849,0.110309,0.024909,0,0,0
2007191529,07.11.2007,-30.7546,144.0645,NSW,,2007191529002 Coarse,lt2mm,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007191529,07.11.2007,-30.7546,144.0645,NSW,,2007191529002 Fine,lt75mcr,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
